PolicyID,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,3,17_1,5,0,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,19_1,5,0,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,8_1,2,34,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,17_1,5,29,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,8_1,2,42,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,15_1,4,322,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,7_1,2,0,2017-01-09 07:00:00,2017-01-10 07:00:00,1,False
Sim,3,6_1,2,0,2017-01-09 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,13_1,4,160,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,3,8_1,2,42,2017-01-10 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,15_1,4,560,2017-01-10 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,13_1,4,120,2017-01-10 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,17_1,5,72,2017-01-10 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,12_1,3,0,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,3,2_1,1,0,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,3_1,1,101,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,5_1,2,0,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,18_1,5,0,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,8_1,2,28,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,16_1,4,302,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,9_1,3,0,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,14_1,4,0,2017-01-11 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,15_1,4,644,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,13_1,4,120,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,17_1,5,72,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,10_1,3,0,2017-01-11 07:00:00,2017-01-12 07:00:00,1,False
Sim,3,17_1,5,132,2017-01-12 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,7_1,2,15,2017-01-12 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,8_1,2,28,2017-01-12 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,13_1,4,160,2017-01-12 07:00:00,2017-01-15 07:00:00,1,False
Sim,3,15_1,4,448,2017-01-12 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,6_1,2,0,2017-01-12 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,13_1,4,160,2017-01-13 07:00:00,2017-01-16 07:00:00,1,False
Sim,3,15_1,4,588,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,17_1,5,72,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,8_1,2,42,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,15_1,4,756,2017-01-14 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,13_1,4,160,2017-01-14 07:00:00,2017-01-17 07:00:00,1,False
Sim,3,17_1,5,108,2017-01-14 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,8_1,2,28,2017-01-14 07:00:00,2017-01-16 07:00:00,0,False
