InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,4,7_1,2,949,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,4,8_1,2,162,2017-01-02T00:00:00.0000000,2017-01-04T00:00:00.0000000,1,True
s_Q_perishable,4,9_1,3,291,2017-01-02T00:00:00.0000000,2017-01-03T00:00:00.0000000,1,True
s_Q_perishable,4,10_1,3,186,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,1_1,1,169,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,2_1,1,154,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,0,True
s_Q_perishable,4,3_1,1,140,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,8_1,2,87,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,9_1,3,291,2017-01-05T00:00:00.0000000,2017-01-06T00:00:00.0000000,1,True
s_Q_perishable,4,4_1,1,602,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,266,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,6_1,2,209,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,4,7_1,2,794,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,4,10_1,3,578,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,4,1_1,1,398,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,4,2_1,1,380,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,0,True
s_Q_perishable,4,3_1,1,343,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,355,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,4,7_1,2,949,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,4,8_1,2,114,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,4,9_1,3,291,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,4,5_1,2,355,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,9_1,3,237,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,4,7_1,2,572,2017-01-13T00:00:00.0000000,2017-01-14T00:00:00.0000000,1,True
