s_Q,prob_lead_lifetime
10875,9.8295408104021761E-05
10876,0.00010115980645461561
10877,0.00010409480609056387
10878,0.00010710174128681445
10879,0.00011018195963608356
10880,0.00011333682183387178
10881,0.00011656770145101314
10882,0.00011987598469357841
10883,0.00012326307014996237
10884,0.00012673036852498752
10885,0.00013027930236086152
10886,0.00013391130574483186
10887,0.00013762782400338961
10888,0.00014143031338287209
10889,0.00014532024071633136
10890,0.00014929908307653326
10891,0.00015336832741496217
10892,0.00015752947018671292
10893,0.00016178401696115947
10894,0.00016613348201829627
10895,0.00017057938793065507
10896,0.00017512326513071194
10897,0.00017976665146370317
10898,0.00018451109172577823
10899,0.00018935813718743092
10900,0.00019430934510215146
10901,0.00019936627820025767
10902,0.00020453050416787167
10903,0.00020980359511101586
10904,0.00021518712700481445
10905,0.00022068267912779543
10906,0.00022629183348130193
10907,0.0002320161741940241
10908,0.0002378572869116874
10909,0.00024381675817192734
10910,0.00024989617476440975
10911,0.00025609712307625009
10912,0.00026242118842281288
10913,0.00026886995436397156
10914,0.00027544500200592866
10915,0.0002821479092887077
10916,0.00028898025025943496
10917,0.00029594359433155111
10918,0.00030303950553009886
10919,0.00031026954172324721
10920,0.00031763525384022448
10921,0.00032513818507585464
10922,0.000332779870081886
10923,0.000340561834145338
10924,0.00034848559235408852
10925,0.00035655264874993962
10926,0.00036476449546942293
10927,0.00037312261187261251
10928,0.00038162846366022449
10929,0.00039028350197930134
10930,0.00039908916251779565
10931,0.00040804686458837449
10932,0.0004171580102017773
10933,0.00042642398313009713
10934,0.00043584614796033077
10935,0.00044542584913859255
10936,0.00045516441000538466
10937,0.0004650631318223274
10938,0.00047512329279077246
10939,0.00048534614706274322
10940,0.000495732923744643
10941,0.00050628482589419306
10942,0.00051700302951109261
10943,0.00052788868252186694
10944,0.00053894290375943192
10945,0.000550166781937869
10946,0.00056156137462295779
10947,0.00057312770719899608
10948,0.00058486677183246835
10949,0.000596779526433122
10950,0.00060886689361304262
10951,0.00062112975964430384
10952,0.00063356897341579972
10953,0.00064618534538988083
10954,0.00065897964655940364
10955,0.00067195260740583523
10956,0.00068510491685906086
10957,0.00069843722125954594
10958,0.0007119501233235142
10959,0.00072564418111182509
10960,0.000739519907003216
10961,0.00075357776667263267
10962,0.00076781817807530166
10963,0.00078224151043729457
10964,0.00079684808325327977
10965,0.00081163816529217334
10966,0.00082661197361144092
10967,0.00084176967258076379
10968,0.00085711137291581555
10969,0.000872637130722902
10970,0.00088834694655518724
10971,0.00090424076448129668
10972,0.00092031847116701452
10973,0.00093657989497086108
10974,0.00095302480505429321
10975,0.00096965291050730778
10976,0.000986463859490197
10977,0.0010034572383922258
10978,0.0010206325710079983
10979,0.0010379893177322771
10980,0.001055526874774005
10981,0.0010732445733903162
10982,0.0010911416791412698
10983,0.0011092173911660739
10984,0.0011274708414815539
10985,0.0011459010943036009
10986,0.0011645071453923548
10987,0.0011832879214218543
10988,0.0012022422793748816
10989,0.0012213690059637325
10990,0.0012406668170776172
10991,0.0012601343572574124
10992,0.0012797701991984481
10993,0.0012995728432820411
10994,0.0013195407171364315
10995,0.0013396721752278
10996,0.0013599654984820181
10997,0.0013804188939377947
10998,0.0014010304944318214
10999,0.0014217983583165485
11000,0.0014427204692112046
11001,0.0014637947357866391
11002,0.001485018991584545
11003,0.0015063909948716564
11004,0.0015279084285294276
11005,0.0015495688999797349
11006,0.0015713699411470977
11007,0.001593309008457906
11008,0.0016153834828771332
11009,0.0016375906699829564
11010,0.0016599278000797415
11011,0.00168239202834977
11012,0.0017049804350441195
11013,0.0017276900257130281
11014,0.001750517731476121
11015,0.0017734604093327738
11016,0.0017965148425129367
11017,0.0018196777408686811
11018,0.0018429457413066911
11019,0.0018663154082619556
11020,0.0018897832342128164
11021,0.0019133456402375729
11022,0.0019369989766127508
11023,0.0019607395234531822
11024,0.0019845634913939494
11025,0.0020084670223142875
11026,0.0020324461901034437
11027,0.0020564970014685172
11028,0.0020806153967842449
11029,0.0021047972509846912
11030,0.0021290383744967272
11031,0.0021533345142152388
11032,0.0021776813545198582
11033,0.0022020745183331048
11034,0.0022265095682196994
11035,0.0022509820075268332
11036,0.0022754872815651146
11037,0.0023000207788299335
11038,0.0023245778322628953
11039,0.0023491537205529694
11040,0.0023737436694769949
11041,0.0023983428532791027
11042,0.0024229463960886433
11043,0.0024475493733761128
11044,0.0024721468134465819
11045,0.0024967336989701471
11046,0.0025213049685487428
11047,0.0025458555183188155
11048,0.0025703802035891938
11049,0.0025948738405135062
11050,0.00261933120779647
11051,0.0026437470484333495
11052,0.0026681160714818546
11053,0.002692432953865685
11054,0.0027166923422089571
11055,0.0027408888547006877
11056,0.0027650170829884749
11057,0.0027890715941005363
11058,0.0028130469323951624
11059,0.0028369376215366818
11060,0.0028607381664970334
11061,0.0028844430555818664
11062,0.0029080467624803047
11063,0.0029315437483372303
11064,0.0029549284638471481
11065,0.00297819535136847
11066,0.0030013388470572582
11067,0.0030243533830191563
11068,0.0030472333894785418
11069,0.0030699732969636656
11070,0.0030925675385066196
11071,0.0031150105518569981
11072,0.0031372967817079852
11073,0.0031594206819337287
11074,0.0031813767178367077
11075,0.003203159368403903
11076,0.0032247631285704653
11077,0.0032461825114896404
11078,0.0032674120508076735
11079,0.0032884463029423717
11080,0.0033092798493640527
11081,0.0033299072988775603
11082,0.0033503232899040054
11083,0.0033705224927609422
11084,0.0033904996119396044
11085,0.0034102493883779233
11086,0.0034297666017279317
11087,0.0034490460726162011
11088,0.0034680826648960448
11089,0.0034868712878900442
11090,0.0035054068986216064
11091,0.003523684504034205
11092,0.0035416991631969084
11093,0.0035594459894949392
11094,0.0035769201528038255
11095,0.003594116881645907
11096,0.0036110314653277952
11097,0.0036276592560575242
11098,0.0036439956710400167
11099,0.003660036194549637
11100,0.0036757763799784879
11101,0.0036912118518591759
11102,0.0037063383078607937
11103,0.0037211515207568567
11104,0.0037356473403639414
11105,0.0037498216954498249
11106,0.0037636705956098811
11107,0.0037771901331105809
11108,0.0037903764846988863
11109,0.0038032259133764018
11110,0.0038157347701371605
11111,0.0038278994956678926
11112,0.0038397166220097167
11113,0.0038511827741801803
11114,0.0038622946717545912
11115,0.0038730491304056393
11116,0.0038834430634002667
11117,0.0038934734830528886
11118,0.0039031375021339651
11119,0.0039124323352330171
11120,0.00392135530007522
11121,0.0039299038187907108
11122,0.0039380754191357574
11123,0.0039458677356650424
11124,0.0039532785108542367
11125,0.0039603055961721818
11126,0.0039669469531019271
11127,0.0039732006541100279
11128,0.00397906488356338
11129,0.003984537938593052
11130,0.003989618229904548
11131,0.00399430428253392
11132,0.00399859473654931
11133,0.0040024883476973885
11134,0.0040059839879943134
11135,0.00400908064626081
11136,0.0040117774286010342
11137,0.0040140735588248631
11138,0.0040159683788133929
11139,0.0040174613488274087
11140,0.0040185520477585435
11141,0.004019240173323088
11142,0.0040195255421982476
11143,0.00401940809010075
11144,0.0040188878718078512
11145,0.0040179650611206373
11146,0.0040166399507696746
11147,0.0040149129522631475
11148,0.0040127845956774754
11149,0.0040102555293906605
11150,0.0040073265197584978
11151,0.0040039984507338651
11152,0.0040002723234293857
11153,0.0039961492556237679
11154,0.0039916304812120645
11155,0.0039867173496003581
11156,0.00398141132504521
11157,0.00397571398593828
11158,0.0039696270240367135
11159,0.003963152243639659
11160,0.0039562915607116462
11161,0.0039490470019532212
11162,0.0039414207038196364
11163,0.0039334149114881181
11164,0.0039250319777744619
11165,0.0039162743619996871
11166,0.0039071446288074267
11167,0.0038976454469329433
11168,0.0038877795879244926
11169,0.0038775499248179194
11170,0.0038669594307653718
11171,0.0038560111776190053
11172,0.0038447083344705963
11173,0.0038330541661480777
11174,0.0038210520316699246
11175,0.0038087053826584157
11176,0.0037960177617127962
11177,0.0037829928007434327
11178,0.0037696342192679588
11179,0.0037559458226706353
11180,0.0037419315004258969
11181,0.0037275952242873519
11182,0.0037129410464433531
11183,0.0036979730976402724
11184,0.0036826955852747689
11185,0.0036671127914561716
11186,0.003651229071040255
11187,0.003635048849635661
11188,0.0036185766215841718
11189,0.0036018169479161547
11190,0.0035847744542824105
11191,0.0035674538288637679
11192,0.0035498598202596955
11193,0.0035319972353571936
11194,0.0035138709371814038
11195,0.0034954858427291065
11196,0.0034768469207865503
11197,0.0034579591897328809
11198,0.0034388277153305524
11199,0.0034194576085039741
11200,0.0033998540231078385
11201,0.0033800221536863864
11202,0.0033599672332249712
11203,0.0033396945308952672
11204,0.0033192093497954388
11205,0.003298517024686616
11206,0.0032776229197269712
11207,0.0032565324262047481
11208,0.003235250960271521
11209,0.0032137839606770279
11210,0.0031921368865068158
11211,0.0031703152149240381
11212,0.0031483244389166574
11213,0.0031261700650512779
11214,0.0031038576112349483
11215,0.0030813926044860776
11216,0.0030587805787157378
11217,0.0030360270725205592
11218,0.0030131376269883986
11219,0.0029901177835179645
11220,0.0029669730816535567
11221,0.0029437090569360623
11222,0.00292033123877132
11223,0.0028968451483169966
11224,0.0028732562963889787
11225,0.0028495701813884403
11226,0.002825792287250546
11227,0.0028019280814158588
11228,0.0027779830128254203
11229,0.0027539625099404796
11230,0.0027298719787878481
11231,0.0027057168010317626
11232,0.0026815023320731716
11233,0.0026572338991773677
11234,0.002632916799630691
11235,0.0026085562989272967
11236,0.002584157628986606
11237,0.0025597259864023592
11238,0.0025352665307239032
11239,0.0025107843827704922
11240,0.0024862846229792477
11241,0.0024617722897874697
11242,0.0024372523780498774
11243,0.0024127298374914483
11244,0.0023882095711963503
11245,0.0023636964341335639
11246,0.0023391952317196856
11247,0.0023147107184193871
11248,0.0022902475963839982
11249,0.0022658105141286256
11250,0.0022414040652482068
11251,0.0022170327871728589
11252,0.0021927011599628542
11253,0.0021684136051435452
11254,0.0021441744845804747
11255,0.0021199880993949625
11256,0.0020958586889203439
11257,0.002071790429699078
11258,0.0020477874345208526
11259,0.0020238537515018533
11260,0.0019999933632052426
11261,0.0019762101858029819
11262,0.0019525080682789727
11263,0.0019288907916735981
11264,0.0019053620683695922
11265,0.0018819255414192367
11266,0.0018585847839128003
11267,0.0018353432983881175
11268,0.0018122045162812139
11269,0.0017891717974177935
11270,0.0017662484295454504
11271,0.0017434376279063715
11272,0.0017207425348503452
11273,0.0016981662194877924
11274,0.0016757116773825709
11275,0.0016533818302842541
11276,0.0016311795258995535
11277,0.0016091075377025728
11278,0.001587168564783494
11279,0.0015653652317353403
11280,0.0015437000885784042
11281,0.0015221756107219125
11282,0.0015007941989624819
11283,0.0014795581795189075
11284,0.0014584698041028052
11285,0.0014375312500245901
11286,0.001416744620334301
11287,0.0013961119439967061
11288,0.0013756351761001736
11289,0.0013553161980987066
11290,0.0013351568180865825
11291,0.0013151587711050143
11292,0.001295323719480177
11293,0.001275653253192041
11294,0.0012561488902733285
11295,0.0012368120772379776
11296,0.0012176441895384365
11297,0.0011986465320511356
11298,0.0011798203395894621
11299,0.0011611667774435368
11300,0.0011426869419461133
11301,0.0011243818610638895
11302,0.0011062524950135291
11303,0.0010882997369016719
11304,0.001070524413388213
11305,0.0010529272853721267
11306,0.001035509048699096
11307,0.0010182703348902329
11308,0.0010012117118911143
11309,0.00098433368484043826
11310,0.00096763669685751355
11311,0.00095112112984786974
11312,0.00093478730532621816
11313,0.000918635485256039
11314,0.00090266587290502916
11315,0.00088687861371567671
11316,0.00087127379619021184
11317,0.00085585145278920037
11318,0.00084061156084302567
11319,0.00082555404347553561
11320,0.00081067877053911722
11321,0.00079598555956046126
11322,0.00078147417669630385
11323,0.00076714433769841512
11324,0.00075299570888712739
11325,0.0007390279081326863
11326,0.00072524050584373109
11327,0.00071163302596219705
11328,0.000698204946963962
11329,0.0006849557028645514
11330,0.00067188468422922155
11331,0.00065899123918677265
11332,0.00064627467444641675
11333,0.00063373425631706745
11334,0.00062136921172840768
11335,0.000609178729253106
11336,0.00059716196012956832
11337,0.00058531801928461452
11338,0.00057364598635548342
11339,0.00056214490671058117
11340,0.00055081379246839585
11341,0.00053965162351401845
11342,0.0005286573485127179
11343,0.0005178298859200252
11344,0.00050716812498780765
11345,0.0004966709267658115
11346,0.00048633712509817085
11347,0.00047616552761439561
11348,0.00046615491671435746
11349,0.00045630405054681043
11350,0.000446611663980997
11351,0.00043707646957089476
11352,0.00042769715851168733
11353,0.00041847240158803754
11354,0.000409400850113775
11355,0.00040048113686260177
11356,0.00039171187698945468
11357,0.00038309166894215954
11358,0.000374619095363033
11359,0.00036629272398010562
11360,0.00035811110848764409
11361,0.00035007278941566857
11362,0.00034217629498817665
11363,0.00033442014196979918
11364,0.00032680283650061412
11365,0.00031932287491888347
11366,0.00031197874457145937
11367,0.00030476892461165018
11368,0.00029769188678432484
11369,0.00029074609619806523
11370,0.00028393001208417557
11371,0.00027724208854238043
11372,0.000270680775273053
11373,0.00026424451829582023
11374,0.00025793176065441715
11375,0.00025174094310766523
11376,0.00024567050480646234
11377,0.00023971888395668997
11378,0.00023388451846794621
11379,0.0002281658465880346
11380,0.00022256130752313928
11381,0.00021706934204363828
11382,0.00021168839307551189
11383,0.00020641690627731251
11384,0.00020125333060268071
11385,0.00019619611884839154
11386,0.00019124372818793715
11387,0.00018639462069065053
11388,0.00018164726382639335
11389,0.00017700013095583542
11390,0.00017245170180636495
11391,0.00016800046293367763
11392,0.00016364490816909768
11393,0.00015938353905269959
11394,0.00015521486525230026
11395,0.00015113740496840533
11396,0.00014714968532519461
11397,0.0001432502427476473
11398,0.00013943762332490765
11399,0.00013571038316000284
11400,0.00013206708870603
11401,0.000128506317088937
11402,0.00012502665641702784
11403,0.00012162670607732626
11404,0.0001183050770189443
11405,0.00011506039202359925
11406,0.00011189128596343426
11407,0.00010879640604630091
11408,0.00010577441204866606
11409,0.00010282397653630997
11410,9.99437850729892E-05
11411,9.7132536417238622E-05
11412,9.4388942707494049E-05
11413,9.1711729635717313E-05
11414,8.9099636609711935E-05
11415,8.655141690431892E-05
11416,8.4065837801686143E-05
11417,8.164168072080622E-05
11418,7.9277741336521881E-05
11419,7.6972829688199689E-05
11420,7.4725770278272956E-05
11421,7.25354021608607E-05
11422,7.0400579020666771E-05
11423,6.8320169242367824E-05
11424,6.62930559706983E-05
