InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,3,2_1,1,408,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,3,3_1,1,1796,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,3,4_1,1,70,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,3,5_1,2,191,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,3,6_1,2,1191,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,0,True
s_Q_perishable,3,7_1,2,69,2017-01-10T00:00:00.0000000,2017-01-11T00:00:00.0000000,1,True
s_Q_perishable,3,9_1,3,126,2017-01-10T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,3,8_1,2,50,2017-01-11T00:00:00.0000000,2017-01-13T00:00:00.0000000,0,True
s_Q_perishable,3,10_1,3,86,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,3,1_1,1,39,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q_perishable,3,2_1,1,224,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,0,False
s_Q_perishable,3,3_1,1,850,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,3,4_1,1,80,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,3,5_1,2,58,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
s_Q_perishable,3,6_1,2,1383,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,0,False
s_Q_perishable,3,7_1,2,69,2017-01-14T00:00:00.0000000,2017-01-15T00:00:00.0000000,1,False
s_Q_perishable,3,8_1,2,118,2017-01-14T00:00:00.0000000,2017-01-16T00:00:00.0000000,0,False
s_Q_perishable,3,9_1,3,19,2017-01-14T00:00:00.0000000,2017-01-17T00:00:00.0000000,1,False
