InventoryPolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q_perishable,2,6_1,2,26,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,8_1,2,43,2017-01-05T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,10_1,3,30,2017-01-06T00:00:00.0000000,2017-01-09T00:00:00.0000000,0,True
s_Q_perishable,2,1_1,1,35,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,176,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,61,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,86,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,40,2017-01-06T00:00:00.0000000,2017-01-07T00:00:00.0000000,1,True
s_Q_perishable,2,1_1,1,29,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,2,2_1,1,833,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,120,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,44,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,70,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,2,6_1,2,105,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,2,8_1,2,126,2017-01-08T00:00:00.0000000,2017-01-10T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,50,2017-01-08T00:00:00.0000000,2017-01-09T00:00:00.0000000,1,True
s_Q_perishable,2,7_1,2,51,2017-01-09T00:00:00.0000000,2017-01-10T00:00:00.0000000,0,True
s_Q_perishable,2,1_1,1,27,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,3_1,1,158,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,4_1,1,72,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,5_1,2,74,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,6_1,2,67,2017-01-12T00:00:00.0000000,2017-01-14T00:00:00.0000000,1,True
s_Q_perishable,2,9_1,3,48,2017-01-12T00:00:00.0000000,2017-01-13T00:00:00.0000000,1,True
s_Q_perishable,2,7_1,2,50,2017-01-13T00:00:00.0000000,2017-01-14T00:00:00.0000000,0,True
